psv_attack_pref,mk_dv,psv_country_fac,psv_context,psv_context_fac,psv_nuc_effective,mk_context_fac,mk_main_treat,hypothetical,mk_cont_pool,psv_correct_recall,mk_correct_recall,Gender,race,party,mk_context,psv_time,mk_time,psv_abst_conc_score,mk_abst_conc_score,knowledge_scale,nfc_scale,age,edu
1,4,Bolivia,0,Original,0,Extra Non-Innocuous,0,1,1,1,0,Male,1,2,2,563.159,388.707,3,2,1,3.25,74,2
1,4,Malaguay,1,Reduced,1,Original,1,0,0,0,1,Female,1,2,0,66.197,20.999,2,1,1,2.375,67,3
2,3,Syria,0,Original,1,Extra Non-Innocuous,0,0,1,0,0,Female,1,3,2,326.483,50.381,5,3,0,2.75,57,2
2,4,No-Name,1,Reduced,0,Original,0,1,0,1,0,Male,1,4,0,35.629,23.253,0,0,2,2.625,69,3
2,3,Bolivia,0,Original,0,Extra Innocuous,1,1,1,1,1,Female,1,2,1,60.724,30.78,3,1,1,3.25,41,2
2,1,Bolivia,1,Reduced,1,Original,0,1,0,0,1,Female,1,3,0,24.017,18.61,2,0,0,2.5,69,2
2,3,Syria,1,Reduced,0,Original,0,1,0,1,1,Female,1,3,0,148.224,59.005,3,0,2,2.5,67,2
1,3,No-Name,1,Reduced,0,Extra Innocuous,0,1,1,0,0,Female,2,1,1,31.746,52.353,0,1,1,3,57,2
3,3,Malaguay,0,Original,1,Extra Non-Innocuous,0,0,1,1,1,Female,1,1,2,226.018,75.055,3,3,1,3,67,3
3,2,Syria,0,Original,1,Extra Non-Innocuous,1,0,1,1,0,Female,1,1,2,222.347,86.944,5,3,2,2.875,67,2
2,1,Syria,1,Reduced,0,Original,0,0,0,0,1,Male,1,1,0,4.711,17.41,4,1,0,3.875,59,2
1,4,Bolivia,0,Original,1,Extra Non-Innocuous,0,1,1,1,1,Male,1,2,2,101.923,31.625,3,2,1,3,68,2
2,2,No-Name,0,Original,1,Extra Innocuous,1,1,1,1,0,Female,1,2,1,93.869,127.415,1,1,1,NA,78,2
1,3,Syria,0,Original,1,Original,1,0,0,1,1,Female,1,3,0,155.656,44.784,5,1,1,NA,67,3
2,3,No-Name,1,Reduced,1,Extra Non-Innocuous,1,0,1,0,0,Female,1,1,2,88.448,78.979,1,3,2,NA,79,2
2,4,Bolivia,1,Reduced,1,Extra Innocuous,0,0,1,0,0,Female,1,2,1,91.546,204.102,3,2,1,NA,69,2
2,3,Malaguay,1,Reduced,1,Extra Non-Innocuous,0,0,1,0,0,Male,7,3,2,113.578,149.161,2,3,1,NA,71,2
3,4,Malaguay,0,Original,0,Extra Innocuous,1,1,1,0,0,Female,1,1,1,296.196,78.416,2,1,1,2,75,2
1,1,Malaguay,0,Original,1,Extra Innocuous,0,1,1,0,0,Female,1,1,1,173.902,76.417,2,1,0,NA,69,1
4,2,Bolivia,1,Reduced,1,Extra Non-Innocuous,1,1,1,1,0,Female,1,2,2,85.366,37.502,2,2,0,NA,58,2
1,3,No-Name,1,Reduced,1,Original,1,0,0,0,0,Female,1,3,0,28.22,26.369,1,1,1,3.125,75,2
1,3,Syria,0,Original,0,Extra Innocuous,1,1,1,1,0,Female,1,3,1,77.95,42.519,4,1,2,NA,57,2
4,1,Malaguay,0,Original,0,Extra Non-Innocuous,0,1,1,0,1,Male,1,2,2,70.819,68.414,2,2,1,3.375,74,2
2,3,No-Name,1,Reduced,0,Original,0,0,0,1,0,Female,1,1,0,131.286,41.229,1,1,1,3.25,72,2
2,1,Syria,1,Reduced,0,Extra Innocuous,0,0,1,1,1,Male,1,3,1,61.292,50.898,4,2,2,NA,74,3
4,1,Syria,1,Reduced,1,Original,0,0,0,1,1,Female,1,3,0,287.625,105.124,4,1,0,NA,59,3
1,1,Malaguay,0,Original,0,Extra Non-Innocuous,0,0,1,1,1,Female,1,1,2,462.468,84.083,3,3,1,NA,71,2
1,4,Bolivia,0,Original,0,Extra Non-Innocuous,1,1,1,1,0,Female,1,3,2,134.711,38.776,3,2,1,NA,76,2
2,1,Syria,1,Reduced,1,Extra Non-Innocuous,0,0,1,0,1,Male,1,2,2,59.86,46.794,4,3,1,NA,80,2
2,2,Bolivia,0,Original,0,Extra Innocuous,0,1,1,1,1,Female,1,1,1,138.191,62.881,3,1,1,NA,69,2
3,4,Malaguay,0,Original,0,Original,0,1,0,1,1,Female,1,2,0,312.574,25.494,2,0,1,NA,73,2
4,4,Bolivia,0,Original,1,Extra Non-Innocuous,0,1,1,1,0,Male,1,2,2,165.317,83.012,3,2,2,NA,73,2
1,2,Syria,1,Reduced,1,Extra Innocuous,0,1,1,0,0,Female,1,3,1,5.151,34.257,3,1,0,NA,57,2
1,3,Malaguay,0,Original,1,Extra Innocuous,0,1,1,1,1,Male,1,3,1,15.166,16.898,2,1,1,NA,66,2
3,3,No-Name,1,Reduced,0,Extra Innocuous,1,1,1,1,1,Female,1,1,1,154.699,95.924,0,1,0,NA,84,2
3,3,No-Name,1,Reduced,1,Original,1,0,0,1,0,Female,1,3,0,152.958,43.792,1,1,1,NA,66,2
1,1,Syria,1,Reduced,1,Original,0,1,0,0,1,Female,1,3,0,22.082,19.047,3,0,1,NA,63,2
1,3,Bolivia,1,Reduced,0,Extra Non-Innocuous,1,0,1,1,0,Female,1,2,2,84.79,70.295,3,3,1,NA,73,2
3,3,Malaguay,0,Original,1,Original,0,1,0,1,1,Female,1,1,0,226.857,32.18,2,0,1,2.5,62,2
3,3,Malaguay,0,Original,0,Extra Innocuous,0,0,1,1,0,Female,1,2,1,199.426,59.81,3,2,1,3.25,77,2
1,4,No-Name,1,Reduced,0,Extra Innocuous,1,1,1,1,0,Female,1,2,1,86.023,576.496,0,1,1,NA,66,2
2,3,No-Name,1,Reduced,0,Extra Innocuous,1,1,1,1,0,Female,1,2,1,106.907,56.239,0,1,1,2.625,62,2
2,2,Syria,0,Original,0,Extra Innocuous,1,1,1,1,1,Male,1,3,1,6.318,8.245,4,1,0,2.75,56,1
1,1,Bolivia,0,Original,0,Original,0,1,0,1,0,Female,1,3,0,118.798,34.413,3,0,1,NA,76,2
1,3,Malaguay,1,Reduced,1,Extra Non-Innocuous,1,1,1,1,0,Female,1,2,2,174.029,164.291,1,2,1,2.625,77,2
2,3,Malaguay,1,Reduced,0,Original,0,1,0,1,1,Female,1,3,0,80.716,44.927,1,0,0,NA,66,2
1,1,Bolivia,0,Original,0,Extra Innocuous,0,1,1,0,0,Female,1,2,1,24.99,20.25,3,1,0,NA,72,2
1,4,Bolivia,1,Reduced,0,Original,0,0,0,1,1,Female,1,3,0,84.501,17.756,3,1,1,3,35,2
2,2,Bolivia,1,Reduced,1,Original,0,0,0,0,1,Male,1,2,0,6.475,10.12,3,1,1,3.7142857142857144,82,2
2,2,No-Name,1,Reduced,1,Extra Non-Innocuous,0,0,1,0,0,Female,1,1,2,31.456,24.279,1,3,1,NA,71,2
NA,2,Bolivia,1,Reduced,0,Original,0,1,0,1,1,Female,1,2,0,124.666,25.543,2,0,2,NA,62,2
2,3,Syria,0,Original,0,Extra Non-Innocuous,1,0,1,1,0,Female,1,2,2,283.424,105.622,5,3,0,NA,61,2
3,4,No-Name,1,Reduced,1,Extra Non-Innocuous,0,0,1,1,1,Female,1,2,2,97.554,45.345,1,3,1,3,67,2
2,2,No-Name,1,Reduced,0,Extra Non-Innocuous,0,1,1,1,1,Female,1,2,2,129.015,60.72,0,2,1,NA,60,2
1,3,Malaguay,0,Original,1,Extra Non-Innocuous,0,0,1,1,0,Female,1,1,2,235.182,201.147,3,3,1,NA,59,2
1,4,Bolivia,0,Original,1,Extra Innocuous,1,0,1,1,0,Female,1,2,1,109.322,59.124,4,2,1,NA,61,2
1,4,Syria,1,Reduced,0,Original,1,1,0,1,1,Male,1,1,0,138.71,35.708,3,0,1,NA,80,3
1,3,Malaguay,1,Reduced,0,Extra Innocuous,1,1,1,0,0,Female,1,1,1,21.062,54.759,1,1,2,NA,71,2
2,1,No-Name,1,Reduced,1,Extra Innocuous,0,0,1,0,1,Female,1,1,1,79.341,46.153,1,2,2,NA,72,2
3,2,No-Name,1,Reduced,0,Original,0,1,0,1,1,Female,1,2,0,30.8,14.791,0,0,0,3.375,63,3
1,2,Bolivia,0,Original,0,Extra Innocuous,0,0,1,1,1,Female,1,1,1,199.3,124.698,4,2,1,NA,66,2
3,4,Malaguay,0,Original,1,Original,1,1,0,1,0,Female,1,3,0,144.811,35.026,2,0,1,1.375,81,2
2,3,Syria,1,Reduced,0,Extra Innocuous,0,0,1,1,0,Female,1,2,1,87.141,75.731,4,2,1,3.25,81,2
2,3,Malaguay,1,Reduced,0,Extra Innocuous,0,1,1,0,0,Female,1,4,1,20.928,64.136,1,1,1,3,65,2
2,2,Syria,0,Original,1,Extra Innocuous,0,0,1,1,1,Male,1,2,1,225.769,82.315,5,2,2,2.875,66,2
2,3,Malaguay,1,Reduced,0,Original,0,0,0,0,1,Female,1,3,0,21.866,9.974,2,1,0,3.142857142857143,61,2
3,4,Syria,0,Original,1,Extra Non-Innocuous,0,0,1,1,0,Male,1,3,2,242.569,135.745,5,3,2,3.5,76,2
4,1,Malaguay,1,Reduced,1,Extra Innocuous,1,0,1,0,1,Female,1,3,1,7.188,8.674,2,2,2,2.875,30,2
2,3,No-Name,1,Reduced,0,Extra Innocuous,0,1,1,1,0,Female,1,4,1,9.15,40.707,0,1,1,3,51,2
2,2,Syria,1,Reduced,0,Extra Non-Innocuous,0,1,1,0,1,Female,1,1,2,113.02,103.385,3,2,0,2.875,60,2
1,4,No-Name,0,Original,1,Extra Innocuous,0,1,1,0,1,Female,1,2,1,119.239,78.148,1,1,2,3.875,79,2
4,4,Bolivia,0,Original,1,Extra Non-Innocuous,1,0,1,1,0,Female,1,1,2,444.187,45.867,4,3,1,2.875,67,3
2,1,Syria,1,Reduced,0,Extra Innocuous,0,1,1,0,0,Male,1,2,1,4.582,4.198,3,1,1,3.5,69,2
1,4,Bolivia,0,Original,0,Extra Non-Innocuous,0,1,1,0,0,Female,1,2,2,100.095,46.274,3,2,1,3,71,2
3,3,Syria,0,Original,1,Extra Non-Innocuous,1,1,1,1,0,Female,1,2,2,152.691,49.256,4,2,2,3.5,67,4
2,3,Syria,1,Reduced,0,Original,0,1,0,1,1,Male,1,2,0,54.674,22.049,3,0,2,3.875,58,2
2,2,Malaguay,0,Original,1,Extra Innocuous,0,0,1,0,1,Female,1,3,1,28.605,24.828,3,2,0,2.5,71,2
1,3,No-Name,0,Original,0,Original,0,1,0,1,0,Female,1,1,0,209.021,30.088,1,0,1,2.75,60,2
3,1,Syria,0,Original,1,Extra Non-Innocuous,0,1,1,1,0,Female,1,3,2,131.409,44.148,4,2,2,2.625,62,4
1,3,No-Name,1,Reduced,1,Original,1,0,0,1,1,Female,1,1,0,138.021,42.935,1,1,2,3,78,2
2,2,No-Name,0,Original,0,Extra Non-Innocuous,0,0,1,1,1,Female,1,3,2,166.187,50.002,2,3,2,2.625,78,3
3,3,Malaguay,1,Reduced,1,Extra Innocuous,0,0,1,1,1,Female,1,2,1,149.974,79.449,2,2,2,3.75,70,2
4,4,Bolivia,1,Reduced,1,Extra Innocuous,1,1,1,1,1,Male,1,3,1,103.906,66.747,2,1,2,2.25,76,2
2,2,Bolivia,1,Reduced,0,Extra Non-Innocuous,0,0,1,1,1,Female,1,2,2,77.21,56.527,3,3,2,3,70,3
2,3,No-Name,1,Reduced,1,Original,0,0,0,0,1,Male,1,4,0,117.284,36.547,1,1,1,3,72,2
1,1,No-Name,1,Reduced,0,Extra Innocuous,0,1,1,1,1,Male,1,1,1,108.969,83.669,0,1,2,2.75,78,2
4,4,Bolivia,1,Reduced,1,Extra Non-Innocuous,0,0,1,0,0,Female,1,4,2,6.081,7.417,3,3,0,3.25,57,1
4,3,Bolivia,1,Reduced,0,Original,0,0,0,1,1,Female,1,1,0,177.465,37.196,3,1,2,2.875,73,3
1,4,No-Name,0,Original,0,Extra Non-Innocuous,0,0,1,1,1,Female,1,2,2,208.563,37.394,2,3,1,3.375,72,2
3,2,Syria,1,Reduced,1,Extra Non-Innocuous,0,0,1,0,0,Female,1,2,2,36.586,5.145,4,3,1,3.25,70,2
2,4,Syria,0,Original,0,Extra Innocuous,0,0,1,0,0,Female,1,1,1,72.88,36.108,5,2,1,3.875,60,2
1,1,Syria,1,Reduced,0,Extra Innocuous,0,1,1,1,0,Male,1,1,1,42.513,3.767,3,1,2,3.5,62,2
2,4,Bolivia,0,Original,0,Original,0,0,0,0,0,Male,1,2,0,72.956,22.972,4,1,0,3.375,63,2
1,3,Syria,0,Original,1,Extra Non-Innocuous,0,1,1,1,0,Female,1,2,2,146.378,51.1,4,2,1,3.375,55,2
3,4,Malaguay,1,Reduced,1,Original,1,1,0,1,1,Female,1,2,0,110.942,16.436,1,0,0,NA,27,2
4,4,Bolivia,1,Reduced,1,Original,1,1,0,1,1,Male,1,1,0,118.179,35.116,2,0,1,3.5,68,4
4,4,No-Name,0,Original,1,Original,1,0,0,1,1,Female,1,2,0,274.582,42.406,2,1,1,2.625,69,2
3,4,Malaguay,1,Reduced,1,Extra Innocuous,1,1,1,1,0,Female,1,3,1,150.877,52.896,1,1,2,3.75,58,2
1,3,Malaguay,1,Reduced,1,Extra Non-Innocuous,1,0,1,1,1,Male,1,2,2,323.628,114.35,2,3,2,3.875,59,2
2,2,No-Name,1,Reduced,1,Extra Non-Innocuous,0,1,1,1,1,Female,1,1,2,99.256,56.146,0,2,2,2.625,65,2
1,4,Syria,1,Reduced,0,Extra Innocuous,1,1,1,1,0,Female,2,1,1,14.703,5.582,3,1,0,4,66,2
2,2,Malaguay,1,Reduced,0,Extra Innocuous,1,0,1,1,1,Female,1,1,1,626.107,63.436,2,2,1,3.25,71,2
2,3,Syria,1,Reduced,0,Extra Innocuous,0,0,1,1,1,Female,1,1,1,109.248,78.574,4,2,2,2.75,59,2
2,4,Malaguay,1,Reduced,0,Original,0,1,0,0,1,Female,1,3,0,70.341,29.217,1,0,0,2,65,2
2,3,No-Name,0,Original,1,Original,1,1,0,1,1,Female,1,2,0,133.466,20.333,1,0,2,3.375,73,2
2,1,Malaguay,0,Original,1,Extra Non-Innocuous,0,1,1,0,0,Female,4,3,2,38.266,74.69,2,2,0,3,26,2
2,2,Bolivia,0,Original,1,Extra Innocuous,0,1,1,0,0,Female,1,2,1,3.077,4.85,3,1,1,2.875,57,2
2,4,Bolivia,1,Reduced,0,Original,1,0,0,1,0,Female,1,1,0,103.292,61.701,3,1,1,4.125,60,2
2,2,Syria,0,Original,1,Extra Non-Innocuous,0,1,1,0,0,Female,1,2,2,26.014,44.335,4,2,0,3.25,79,2
2,3,No-Name,1,Reduced,0,Original,0,1,0,1,1,Female,1,4,0,139.916,75.879,0,0,2,3.25,27,2
2,3,Malaguay,0,Original,1,Original,0,0,0,0,0,Female,1,3,0,22.412,25.127,3,1,1,3.25,69,2
1,4,Bolivia,1,Reduced,0,Extra Non-Innocuous,1,0,1,1,1,Male,1,2,2,161.169,163.013,3,3,2,3.25,70,2
1,4,Bolivia,0,Original,1,Original,0,0,0,0,0,Female,1,2,0,270.077,32.027,4,1,2,3.5,73,3
1,2,Malaguay,1,Reduced,1,Extra Innocuous,0,0,1,1,0,Male,1,4,1,10.155,5.761,2,2,0,3.125,74,2
3,4,No-Name,1,Reduced,1,Extra Innocuous,0,1,1,0,0,Female,1,2,1,103.142,79.937,0,1,2,3.25,70,2
2,3,Syria,1,Reduced,0,Extra Non-Innocuous,1,0,1,1,1,Female,1,2,2,63.431,80.584,4,3,2,2.75,59,2
4,4,No-Name,0,Original,1,Original,0,1,0,1,1,Female,1,3,0,297.438,27.516,1,0,0,3.375,67,2
1,2,No-Name,0,Original,1,Extra Non-Innocuous,0,0,1,1,1,Male,1,2,2,170.43,95.993,2,3,1,2.75,66,2
2,2,Malaguay,0,Original,1,Extra Non-Innocuous,0,0,1,1,0,Female,1,1,2,210.604,112.615,3,3,2,3.5,86,3
2,3,Malaguay,1,Reduced,0,Extra Innocuous,0,1,1,1,0,Male,1,3,1,124.608,38.808,1,1,1,2.25,73,2
2,4,Syria,0,Original,0,Original,1,0,0,1,1,Female,1,1,0,36.069,34.111,5,1,NA,3.125,50,2
2,3,No-Name,0,Original,1,Extra Innocuous,1,1,1,0,0,Female,1,1,1,66.135,44.68,1,1,1,3.25,66,2
2,1,Malaguay,1,Reduced,0,Original,0,0,0,0,1,Female,1,1,0,70.683,29.509,2,1,1,2.875,75,2
3,1,Syria,0,Original,1,Extra Innocuous,0,0,1,1,1,Female,1,3,1,142.709,45.368,5,2,1,NA,79,6
2,3,Malaguay,1,Reduced,0,Extra Non-Innocuous,0,1,1,1,0,Female,1,2,2,17.878,19.854,1,2,1,2.875,57,2
3,2,No-Name,1,Reduced,1,Extra Non-Innocuous,1,1,1,0,1,Female,1,3,2,5.024,5.113,0,2,1,3.125,61,2
1,2,No-Name,1,Reduced,1,Extra Non-Innocuous,0,1,1,1,0,Male,2,1,2,49.793,5.734,0,2,0,2.75,59,2
1,3,Malaguay,1,Reduced,0,Original,0,1,0,1,0,Male,1,3,0,13.094,43.865,1,0,0,2.875,50,2
1,3,Syria,0,Original,1,Extra Innocuous,0,0,1,0,1,Male,1,2,1,22.226,22.05,5,2,1,2.875,71,3
3,3,Malaguay,0,Original,0,Extra Innocuous,0,0,1,1,0,Male,1,3,1,97.419,62.479,3,2,1,2.625,67,2
4,3,No-Name,0,Original,1,Extra Non-Innocuous,1,0,1,1,1,Male,1,2,2,85.272,41.215,2,3,2,2.875,71,2
1,3,No-Name,1,Reduced,1,Original,1,1,0,1,1,Male,1,1,0,99.478,32.295,0,0,2,2.75,72,2
2,2,Bolivia,0,Original,0,Original,0,0,0,0,0,Female,1,1,0,28.152,35.079,4,1,0,3,66,2
1,3,Syria,1,Reduced,1,Original,0,1,0,0,0,Female,1,1,0,19.165,31.01,3,0,1,2.875,65,3
2,3,Malaguay,1,Reduced,0,Extra Innocuous,0,0,1,1,0,Female,1,3,1,184.238,311.828,2,2,2,2.75,65,2
2,3,Bolivia,1,Reduced,0,Original,1,0,0,1,0,Female,1,1,0,93.668,36.365,3,1,1,3.375,72,2
3,3,Syria,1,Reduced,1,Original,0,1,0,1,0,Female,4,1,0,105.384,72.006,3,0,2,2.125,95,2
1,3,Malaguay,0,Original,0,Original,1,0,0,1,0,Female,1,2,0,165.399,41.648,3,1,1,NA,70,2
3,1,No-Name,1,Reduced,1,Extra Innocuous,0,0,1,1,0,Female,1,1,1,115.759,73.416,1,2,1,3.125,60,2
4,2,No-Name,1,Reduced,0,Extra Non-Innocuous,0,1,1,0,1,Female,1,2,2,19.231,47.453,0,2,1,NA,74,2
2,3,No-Name,1,Reduced,1,Extra Innocuous,0,1,1,1,1,Female,1,2,1,10.57,5.38,0,1,1,2.75,66,3
4,4,Bolivia,1,Reduced,1,Extra Non-Innocuous,0,1,1,1,0,Male,1,3,2,99.995,55.381,2,2,1,3.375,69,2
1,4,Malaguay,0,Original,1,Extra Innocuous,1,0,1,0,1,Female,1,1,1,144.821,51.728,3,2,1,3.625,58,2
4,2,Syria,1,Reduced,1,Original,0,1,0,1,1,Female,1,2,0,86.482,82.555,3,0,2,3.5,70,2
2,3,Malaguay,0,Original,0,Extra Non-Innocuous,1,1,1,1,1,Male,1,2,2,116.808,75.679,2,2,1,3.125,58,2
1,3,Malaguay,1,Reduced,0,Extra Innocuous,1,0,1,1,1,Female,1,1,1,145.699,102.217,2,2,2,3.125,57,2
3,3,Syria,0,Original,1,Original,1,0,0,0,0,Female,1,2,0,78.438,27.862,5,1,1,NA,72,2
1,4,Syria,1,Reduced,0,Extra Innocuous,0,0,1,1,1,Female,1,3,1,94.226,53.826,4,2,1,4.125,60,2
1,1,Malaguay,1,Reduced,1,Original,0,1,0,0,0,Female,1,1,0,26.416,43.284,1,0,1,1.5,50,2
1,2,No-Name,0,Original,1,Extra Non-Innocuous,0,0,1,0,0,Female,1,2,2,43.512,92.554,2,3,0,2.375,61,2
2,4,Malaguay,0,Original,1,Original,0,0,0,0,0,Female,5,4,0,5.319,13.898,3,1,0,3.25,53,2
1,1,No-Name,0,Original,0,Extra Innocuous,0,1,1,0,1,Female,2,3,1,5.323,45.244,1,1,1,4,70,2
1,4,Malaguay,0,Original,0,Extra Innocuous,0,1,1,0,0,Male,5,1,1,4.454,3.87,2,1,0,2.125,60,2
2,2,Malaguay,0,Original,0,Extra Innocuous,0,1,1,1,1,Female,1,3,1,44.569,58.66,2,1,0,3.5,47,2
4,3,No-Name,0,Original,0,Extra Innocuous,1,1,1,1,0,Female,2,1,1,189.999,436.412,1,1,1,2.875,73,2
1,3,Syria,0,Original,0,Extra Non-Innocuous,1,1,1,1,1,Male,1,1,2,127.457,97.434,4,2,1,2.375,63,2
2,2,Syria,1,Reduced,1,Extra Non-Innocuous,1,0,1,0,0,Female,1,3,2,12.122,14.579,4,3,1,3.25,68,2
1,2,Syria,1,Reduced,0,Original,0,0,0,1,1,Male,1,2,0,123.602,41.771,4,1,2,3.25,79,2
1,4,No-Name,1,Reduced,1,Original,1,0,0,0,1,Female,1,1,0,35.805,19.224,1,1,2,2.375,71,2
2,3,Malaguay,0,Original,1,Original,0,0,0,0,0,Female,1,3,0,9.882,23.868,3,1,2,2.75,48,2
1,2,Malaguay,1,Reduced,1,Extra Non-Innocuous,0,1,1,0,0,Female,2,1,2,42.215,183.499,1,2,1,3,68,2
2,2,Bolivia,1,Reduced,0,Original,0,0,0,1,1,Female,1,2,0,71.392,23.334,3,1,2,2.875,54,3
2,1,Syria,1,Reduced,1,Original,0,0,0,0,1,Female,3,1,0,60.951,6.908,4,1,2,2.875,22,2
1,4,No-Name,0,Original,1,Extra Innocuous,1,1,1,0,0,Male,1,3,1,43.715,5.63,1,1,1,3.375,60,2
2,4,Malaguay,1,Reduced,1,Original,0,0,0,0,0,Male,1,3,0,96.169,21.133,2,1,2,3.125,81,2
2,3,No-Name,0,Original,0,Original,1,1,0,0,1,Female,1,1,0,69.734,23.021,1,0,2,3.125,60,2
1,4,Bolivia,1,Reduced,0,Extra Innocuous,0,1,1,1,1,Male,1,2,1,96.193,65.478,2,1,1,2.25,69,2
2,2,Syria,1,Reduced,1,Extra Non-Innocuous,0,0,1,0,1,Female,1,1,2,202.412,80.173,4,3,2,2.625,57,5
4,4,Syria,0,Original,1,Extra Non-Innocuous,1,0,1,1,0,Male,1,2,2,197.23,9944.93,5,3,1,3,67,2
2,4,No-Name,1,Reduced,0,Original,1,1,0,1,1,Female,4,2,0,53.502,27.756,0,0,2,3,65,2
4,4,No-Name,1,Reduced,0,Extra Non-Innocuous,0,1,1,1,0,Female,1,1,2,109.25,86.262,0,2,1,2.75,71,2
1,1,Syria,1,Reduced,0,Extra Innocuous,0,1,1,1,0,Male,1,3,1,22.224,27.993,3,1,1,3.75,46,2
3,4,Syria,0,Original,1,Extra Non-Innocuous,1,1,1,1,0,Female,2,1,2,548.395,86.188,4,2,1,2,64,3
3,3,Bolivia,0,Original,0,Extra Innocuous,1,1,1,1,0,Female,1,3,1,16.801,54.826,3,1,0,2.5,71,2
4,4,Malaguay,1,Reduced,1,Original,0,0,0,1,0,Female,1,2,0,98.301,16.048,2,1,1,3.125,67,2
4,3,No-Name,1,Reduced,1,Extra Non-Innocuous,0,0,1,1,0,Female,1,3,2,106.889,73.421,1,3,2,2.625,76,2
4,2,Bolivia,0,Original,1,Extra Innocuous,0,0,1,1,0,Male,1,2,1,153.862,60.641,4,2,2,3.625,68,3
2,3,Malaguay,1,Reduced,0,Extra Non-Innocuous,0,0,1,1,0,Female,1,1,2,23.097,57.924,2,3,1,3,67,2
4,3,Malaguay,1,Reduced,1,Extra Non-Innocuous,1,1,1,1,1,Female,1,2,2,95.015,58.998,1,2,1,3.25,76,2
3,3,Syria,0,Original,1,Extra Innocuous,1,1,1,1,0,Male,1,2,1,259.563,44.454,4,1,2,3,59,2
3,3,Malaguay,0,Original,1,Extra Non-Innocuous,0,0,1,1,0,Female,1,3,2,275.438,80.734,3,3,2,2.875,80,2
1,3,No-Name,1,Reduced,1,Original,0,1,0,1,0,Female,1,1,0,108.679,18.724,0,0,1,2.875,64,2
2,2,Malaguay,1,Reduced,0,Extra Non-Innocuous,0,0,1,1,1,Female,3,1,2,76.69,51.577,2,3,1,2.75,76,2
1,2,Bolivia,0,Original,1,Extra Innocuous,0,1,1,0,0,Female,3,1,1,165.1,340.968,3,1,2,3.25,65,2
1,4,No-Name,0,Original,0,Extra Innocuous,0,0,1,1,0,Female,1,2,1,8993.301,46.683,2,2,1,3.25,57,2
2,4,Malaguay,1,Reduced,0,Original,0,0,0,0,1,Female,3,3,0,95.833,39.903,2,1,0,3.25,62,4
4,3,Malaguay,0,Original,1,Extra Non-Innocuous,0,1,1,1,0,Female,1,2,2,23.587,38.036,2,2,2,2.75,66,3
4,4,Bolivia,1,Reduced,1,Extra Non-Innocuous,1,1,1,1,1,Male,1,2,2,203.2,50.63,2,2,2,2.75,63,2
1,1,Bolivia,1,Reduced,0,Original,0,1,0,0,1,Female,1,1,0,189.05,30.917,2,0,1,2.625,57,1
1,1,Syria,1,Reduced,0,Extra Non-Innocuous,1,0,1,0,0,Female,2,1,2,36.477,13.796,4,3,1,2.5,61,2
4,3,No-Name,0,Original,1,Extra Innocuous,0,1,1,1,1,Female,1,2,1,224.501,110.226,1,1,0,2.75,76,2
1,3,Malaguay,0,Original,1,Extra Innocuous,0,1,1,0,0,Female,2,1,1,12.989,34.017,2,1,0,2.875,60,2
4,2,Bolivia,0,Original,1,Extra Non-Innocuous,1,0,1,1,0,Male,1,3,2,81.578,52.136,4,3,0,2.375,64,2
3,3,No-Name,0,Original,0,Extra Innocuous,0,0,1,0,1,Female,3,1,1,266.597,61.595,2,2,2,2.625,72,2
1,2,No-Name,0,Original,1,Extra Innocuous,0,0,1,0,0,Female,1,1,1,6.878,28.741,2,2,1,3,74,2
3,1,Malaguay,0,Original,1,Extra Innocuous,0,0,1,1,1,Male,1,1,1,1379.335,42.455,3,2,0,2.625,65,2
2,4,Syria,1,Reduced,1,Original,1,0,0,0,1,Female,1,1,0,5.03,6.658,4,1,1,3.25,44,1
2,3,Malaguay,0,Original,1,Original,0,1,0,0,1,Female,1,3,0,198.377,104.624,2,0,0,3,58,2
2,3,No-Name,0,Original,0,Extra Innocuous,0,1,1,0,0,Male,3,1,1,113.372,233.166,1,1,2,2.625,55,2
2,2,No-Name,1,Reduced,1,Extra Non-Innocuous,0,1,1,0,0,Male,1,4,2,17.529,29.535,0,2,2,2.875,66,2
2,3,Syria,0,Original,1,Extra Non-Innocuous,0,1,1,1,0,Female,1,1,2,12.446,50.022,4,2,2,3.25,68,2
2,3,Syria,1,Reduced,0,Original,1,1,0,0,1,Male,1,1,0,11.743,71.374,3,0,1,2.875,56,5
2,3,Malaguay,1,Reduced,0,Extra Innocuous,1,0,1,0,0,Male,1,4,1,6.658,26.623,2,2,0,3.25,73,2
1,4,Syria,0,Original,0,Original,1,0,0,1,0,Male,1,1,0,273.426,47.655,5,1,2,3.25,80,1
3,3,Bolivia,1,Reduced,1,Extra Non-Innocuous,0,1,1,1,1,Female,1,2,2,216.445,67.319,2,2,2,2.875,69,2
2,3,Malaguay,0,Original,1,Extra Non-Innocuous,0,1,1,0,1,Female,1,1,2,9.557,5.39,2,2,0,NA,72,2
2,1,No-Name,0,Original,1,Original,0,1,0,0,0,Female,1,1,0,116.51,15.967,1,0,2,3.625,56,2
2,2,Bolivia,0,Original,1,Extra Innocuous,1,0,1,1,1,Female,1,2,1,152.314,65.81,4,2,2,3.25,69,2
2,2,Malaguay,0,Original,1,Extra Non-Innocuous,1,1,1,0,1,Female,1,1,2,18.172,17.024,2,2,2,2.5,64,2
