statesabbrev,dv_c_t1,dv_c_t2,dv_p_t2,t2_year,t1_atlargeormulticandidate,t1_openseat,t2_3rdpartyinc,t2_demfrinc,t2_incumbent_has_switched_prty,t2_is_midterm,t2_opend,t2_openr,t2_openseat,t2_redist,t2_repfrinc,t2_specialelectiontoeelect,t2_missingdexp,t2_missingrexp,t2_dexp,t2_rexp,t2_icf
AR,-0.2840000092983246,-0.5,-0.10834590345621109,1980,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.230700000000001,0.3869999945163727
RI,0.026000000536441803,-0.05299999937415123,0.05338659882545471,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7559,27.697000000000003,0.3869999945163727
VA,-0.22100000083446503,-0.5,-0.031752198934555054,1980,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3.8697000000000004,0.3869999945163727
PA,0.23399999737739563,0.08299999684095383,0.16467580199241638,1980,0,0,0,1,0,0,1,0,1,0,0,0,0,1,14.2835,0,0.3869999945163727
NJ,0.12300000339746475,-0.0820000022649765,-0.016187800094485283,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.2726,7.9069,0.3869999945163727
CA,0.03999999910593033,-0.032999999821186066,-0.18177430331707,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.7886,37.9325,0.3869999945163727
WI,0.12800000607967377,-0.009999999776482582,-0.02804649993777275,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.632,19.5394,0.3869999945163727
CO,0.028999999165534973,0.07800000160932541,-0.14148269593715668,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.8261,19.2619,0.3869999945163727
CA,0.09399999678134918,-0.07500000298023224,-0.14301009476184845,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.8764,37.5721,0.3869999945163727
GA,0.3089999854564667,0.1940000057220459,0.03367200121283531,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.234200000000001,8.2983999999999991,0.3869999945163727
OH,-0.23899999260902405,-0.24400000274181366,-0.08374600112438202,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7647,3.2336,0.3869999945163727
NJ,0.21199999749660492,0.1469999998807907,-0.0544033981859684,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.775,1.948,0.3869999945163727
TN,0.20499999821186066,0.5,0.1978932023048401,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18.7385,0,0.3869999945163727
CA,0.17399999499320984,0.19900000095367432,0.11497189849615097,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8185,1.4750999999999999,0.3869999945163727
MO,0.23000000417232513,0.20100000500679016,0.12410110235214233,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.3299,0.908,0.3869999945163727
CA,0.20999999344348907,0.23000000417232513,0.11580149829387665,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0812,0.6906,0.3869999945163727
OK,0.24199999868869781,0.1469999998807907,-0.218075692653656,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.1837,0,0.3869999945163727
PA,0.23800000548362732,0.17100000381469727,-0.10511960089206696,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1015,1.3321,0.3869999945163727
SC,-0.0729999989271164,-0.05700000002980232,-0.032894499599933624,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4597999999999995,27.201,0.3869999945163727
NY,0.04899999871850014,0.06300000101327896,-0.1377878040075302,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0577,7.267799999999999,0.3869999945163727
IL,-0.29499998688697815,-0.2409999966621399,-0.20873959362506866,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9423999999999999,19.116,0.3869999945163727
CA,0.1289999932050705,0.04699999839067459,-0.0852774977684021,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.468,2.8103000000000002,0.3869999945163727
TN,0.5,0.11100000143051147,-0.07858630269765854,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.943999999999999,4.3236,0.3869999945163727
IL,0.0860000029206276,0.45500001311302185,0.45088809728622437,1980,0,1,0,0,0,0,1,0,1,0,0,0,0,0,8.7345,0,0.3869999945163727
IN,-0.06300000101327896,-0.16599999368190765,-0.10521639883518219,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.181,14.6584,0.3869999945163727
OR,0.1289999932050705,0.1599999964237213,-0.0603972002863884,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.9507,7.6178,0.3869999945163727
NC,0.18400000035762787,-0.010999999940395355,-0.036749500781297684,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.485,30.2263,0.3869999945163727
NY,0.02800000086426735,0.06199999898672104,-0.05234229937195778,1980,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.074,6.9833,0.3869999945163727
KY,0.5,0.5,0.05458270013332367,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.5581,0,0.3869999945163727
NC,-0.5,-0.19699999690055847,-0.06439229846000671,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3259,24.8354,0.3869999945163727
TX,0.5,0.32600000500679016,0.2758673131465912,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.660200000000001,1.611,0.3869999945163727
NJ,0.24500000476837158,0.18199999630451202,-0.06545650213956833,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6369,1.1956,0.3869999945163727
WI,0.12800000607967377,0.1469999998807907,0.001131500001065433,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3567,2.9971,0.3869999945163727
MI,0.2540000081062317,0.164000004529953,-0.04134710133075714,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1378,0,0.3869999945163727
NJ,0.013000000268220901,0.04899999871850014,-0.03248060122132301,1980,0,0,0,0,0,0,1,0,1,0,0,0,0,0,14.9141,5.3055,0.3869999945163727
CA,-0.1589999943971634,-0.2630000114440918,-0.26772481203079224,1980,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.5863,11.649899999999999,0.3869999945163727
KY,-0.15800000727176666,-0.17000000178813934,-0.0951405018568039,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8005000000000004,12.5203,0.3869999945163727
NY,0.3319999873638153,0.25600001215934753,0.024284400045871735,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5765000000000002,0,0.3869999945163727
AL,0.5,0.5,0.06904739886522293,1980,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7.7827,0,0.3869999945163727
IL,-0.25099998712539673,-0.2680000066757202,-0.22546249628067017,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.634,0.3869999945163727
KS,-0.5,-0.12300000339746475,-0.21453489363193512,1980,0,0,0,0,0,0,0,1,1,0,0,0,0,0,6.3232,22.9593,0.3869999945163727
MI,0.16599999368190765,0.11699999868869781,-0.06900469958782196,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.8798,6.424899999999999,0.3869999945163727
IN,-0.019999999552965164,-0.052000001072883606,-0.05870579928159714,1980,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13.7761,22.2543,0.3869999945163727
NJ,0.06300000101327896,0.004999999888241291,-0.13242660462856293,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.8253,18.287100000000002,0.3869999945163727
NY,-0.17499999701976776,-0.2849999964237213,-0.12999029457569122,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.01,0.3869999945163727
TX,0.1509999930858612,0.20900000631809235,-0.055311501026153564,1980,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.1161,0,0.3869999945163727
MI,0.27799999713897705,0.5,0.029493199661374092,1980,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3.2390999999999996,0,0.3869999945163727
GA,0.5,0.5,0.06370440125465393,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.2902,0,0.3869999945163727
NH,0.12700000405311584,0.1080000028014183,-0.18786859512329102,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0417,6.606199999999999,0.3869999945163727
OH,0.5,0.5,0.05863169953227043,1980,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4.4603,0,0.3869999945163727
FL,0.13099999725818634,0.24899999797344208,-0.09264320135116577,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.007499999999999,5.061999999999999,0.3869999945163727
MO,-0.05900000035762787,-0.20600000023841858,-0.045437801629304886,1980,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.2751,15.6655,0.3869999945163727
MA,0.2529999911785126,0.22300000488758087,0.013026599772274494,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1209999999999996,0,0.3869999945163727
ME,-0.054999999701976776,-0.2849999964237213,-0.02060909941792488,1980,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0947,18.7934,0.3869999945163727
NY,-0.28600001335144043,-0.3100000023841858,-0.15467269718647003,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.1455,0.3869999945163727
NY,0.1459999978542328,-0.02800000086426735,-0.10219649970531464,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0221,49.0121,0.3869999945163727
CA,0.05400000140070915,0.18700000643730164,-0.04504439979791641,1980,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18.53,0.6489,0.3869999945163727
OH,0.1770000010728836,-0.08500000089406967,0.007641300093382597,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.526400000000002,38.4677,0.3869999945163727
MA,0.03799999877810478,0.01899999938905239,-0.03178989887237549,1980,0,1,0,0,0,0,0,0,0,0,0,0,0,0,35.495,25.0061,0.3869999945163727
MS,-0.16200000047683716,-0.07000000029802322,-0.01715659908950329,1980,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.5193,25.2966,0.3869999945163727
SC,-0.029999999329447746,-0.5,-0.05700000002980232,1980,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,15.3606,0.3869999945163727
IL,-0.1589999943971634,-0.12099999934434891,-0.14800719916820526,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4482999999999997,13.453999999999999,0.3869999945163727
MS,-0.5,-0.23899999260902405,-0.09180759638547897,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.305400000000001,16.311799999999998,0.3869999945163727
NY,0.05000000074505806,0.08900000154972076,-0.09273070096969604,1980,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8.1509,2.0716,0.3869999945163727
IL,0.2529999911785126,0.23100000619888306,0.12517240643501282,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4625,1.2212,0.3869999945163727
OH,-0.20600000023841858,-0.2150000035762787,-0.06595639884471893,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0643000000000002,4.0501,0.3869999945163727
KY,0.26499998569488525,0.5,0.06102290004491806,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.3869999945163727
NY,0.3409999907016754,0.36899998784065247,0.195307195186615,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.805,0,0.3869999945163727
NC,0.041999999433755875,0.010999999940395355,-0.05749339982867241,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.945,12.305800000000001,0.3869999945163727
CA,0.18199999630451202,0.07400000095367432,-0.006291499827057123,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1583,2.8806000000000003,0.3869999945163727
NY,0.3779999911785126,0.4129999876022339,0.3400563895702362,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1166,0,0.3869999945163727
CA,-0.1459999978542328,-0.16699999570846558,-0.1742524951696396,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2559,12.4297,0.3869999945163727
NH,-0.1809999942779541,-0.14100000262260437,-0.15209999680519104,1980,0,0,0,0,0,0,0,1,1,0,0,0,0,0,10.0144,18.8354,0.3869999945163727
NY,0.057999998331069946,0.0560000017285347,-0.057394400238990784,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.1219,18.6537,0.3869999945163727
MT,0.0729999989271164,0.11400000005960464,-0.12555019557476044,1980,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13.062899999999999,3.5717,0.3869999945163727
IL,-0.28299999237060547,-0.17599999904632568,-0.06322719901800156,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7577000000000003,14.814699999999998,0.3869999945163727
PA,-0.25099998712539673,-0.2590000033378601,-0.17987030744552612,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4761,13.381499999999999,0.3869999945163727
MA,-0.5,-0.24899999797344208,0.023010900244116783,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4464000000000001,8.0126,0.3869999945163727
PA,0.18700000643730164,0.09399999678134918,-0.024672100320458412,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6386,1.7675,0.3869999945163727
NY,-0.17000000178813934,-0.1679999977350235,-0.14300739765167236,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4422,16.1941,0.3869999945163727
NY,0.2590000033378601,0.21699999272823334,-6.835000240243971e-4,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,3.3747,0.3869999945163727
NC,-0.1899999976158142,-0.0860000029206276,-0.015239099971950054,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9113,28.437900000000003,0.3869999945163727
AR,0.5,0.5,0.04110239818692207,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0289,0,0.3869999945163727
TX,0.5,0.31700000166893005,0.24504490196704865,1980,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13.0662,0,0.3869999945163727
CA,0.03400000184774399,0.22699999809265137,-0.044920798391103745,1980,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21.1981,0.8958,0.3869999945163727
IL,0.3400000035762787,0.29600000381469727,0.2033820003271103,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5952,0.6925,0.3869999945163727
WY,-0.0860000029206276,-0.1860000044107437,-0.191326305270195,1980,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.8854,9.7959,0.3869999945163727
FL,0.11500000208616257,0.20399999618530273,-0.15637730062007904,1980,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16.5316,26.8979,0.3869999945163727
IL,-0.12399999797344208,-0.2669999897480011,-0.20902730524539948,1980,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9.7859,0.3869999945163727
IL,0.36000001430511475,0.34700000286102295,0.2480251044034958,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0056,0,0.3869999945163727
PA,0.09600000083446503,0.10599999874830246,-0.13854490220546722,1980,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.7999,9.812999999999999,0.3869999945163727
CA,-0.04500000178813934,-0.20600000023841858,-0.10884889960289001,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3755,48.2896,0.3869999945163727
FL,0.13300000131130219,0.1120000034570694,-0.05854029953479767,1980,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.3945,10.9316,0.3869999945163727
TN,0.5,0.2930000126361847,0.08086679875850677,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4422,2.3739,0.3869999945163727
FL,0.31700000166893005,0.20600000023841858,0.05933909863233566,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.116499999999998,4.7786,0.3869999945163727
GA,0.5,0.5,0.1192421019077301,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.9043,0,0.3869999945163727
TX,0.16200000047683716,0.20000000298023224,0.06997179985046387,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6324,1.8821999999999999,0.3869999945163727
IL,0.3790000081062317,0.38199999928474426,0.37393391132354736,1980,0,0,0,0,0,0,1,0,1,0,0,0,0,0,8.0213,0.8981,0.3869999945163727
CA,-0.5,-0.24400000274181366,-0.20007680356502533,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1432,9.282399999999999,0.3869999945163727
AL,-0.11699999868869781,-0.019999999552965164,-0.058412499725818634,1980,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4.1812,25.3324,0.3869999945163727
CA,-0.1379999965429306,-0.23999999463558197,-0.18276089429855347,1980,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.2826,5.4488,0.3869999945163727
FL,0.5,0.27000001072883606,0.023034999147057533,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2775,3.2131999999999996,0.3869999945163727
TX,0.20000000298023224,0.5,-0.08895310014486313,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.9963999999999995,0,0.3869999945163727
IN,0.15600000321865082,0.14399999380111694,-0.06708600372076035,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2674,0,0.3869999945163727
OH,-0.2800000011920929,-0.2930000126361847,-0.10045339912176132,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7725,6.4711,0.3869999945163727
MN,-0.0689999982714653,-0.21799999475479126,-0.023353299126029015,1980,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0261,0.3869999945163727
WV,0.05299999937415123,-0.05900000035762787,0.002311500022187829,1980,0,0,0,0,0,0,1,0,1,0,0,0,0,0,44.745,32.098,0.3869999945163727
VT,-0.29600000381469727,-0.5,-0.03589310124516487,1980,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.8781,0.3869999945163727
TX,0.01600000075995922,0.5,-0.04600530117750168,1980,0,1,0,0,0,0,0,0,0,0,0,0,0,1,17.1978,0,0.3869999945163727
NY,0.34599998593330383,0.3490000069141388,0.2129898965358734,1980,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.2092,0,0.3869999945163727
OH,0.0949999988079071,0.26100000739097595,-0.01785000041127205,1980,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.4493,2.6755,0.3869999945163727
VA,0.5,-0.11299999803304672,-0.08224599808454514,1980,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,25.963600000000003,0.3869999945163727
NV,0.24899999797344208,0.22300000488758087,-0.19927330315113068,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.258300000000006,7.370900000000001,0.3869999945163727
AZ,0.5,0.18199999630451202,-0.20987290143966675,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5154,0.5229,0.3869999945163727
NY,0.06800000369548798,0.10000000149011612,-0.07746440172195435,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8203,3.2179,0.3869999945163727
IN,0.06199999898672104,-0.05000000074505806,-0.08044060319662094,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.4068,40.7979,0.3869999945163727
HI,0.382999986410141,0.5,0.024774499237537384,1980,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.6744,0.7016,0.3869999945163727
IL,-0.03999999910593033,-0.18799999356269836,-0.13020479679107666,1980,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0875,16.5236,0.3869999945163727
IN,-0.15600000321865082,-0.10700000077486038,-0.14151200652122498,1980,0,0,0,0,0,0,0,1,1,0,1,0,0,0,12.652,22.5078,0.3869999945163727
WA,0.032999999821186066,0.0729999989271164,-0.009660200215876102,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.6251,21.71,0.3869999945163727
OH,0.04800000041723251,0.08900000154972076,0.01564669981598854,1980,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15.4725,9.8305,0.3869999945163727
WI,-0.07900000363588333,-0.1770000010728836,-0.10381080210208893,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0656,14.4225,0.3869999945163727
OH,0.24799999594688416,0.5,-0.11468619853258133,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.2957,0,0.3869999945163727
CA,0.15299999713897705,0.1679999977350235,-0.055493101477622986,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0227,4.0557,0.3869999945163727
TN,-0.3179999887943268,-0.26100000739097595,-0.10099290311336517,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8018,15.583400000000001,0.3869999945163727
MD,0.2720000147819519,0.3050000071525574,0.06457360088825226,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.6646,2.4333,0.3869999945163727
PA,0.11100000143051147,-0.009999999776482582,-0.1356918066740036,1980,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22.2925,42.300200000000004,0.3869999945163727
MA,0.5,0.5,0.034168899059295654,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.1938,0,0.3869999945163727
IN,0.06700000166893005,0.03400000184774399,-0.12171190232038498,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6873,27.9789,0.3869999945163727
NC,0.210999995470047,0.18299999833106995,0.016418900340795517,1980,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.3267,1.033,0.3869999945163727
HI,0.2759999930858612,0.3319999873638153,-0.007195699959993362,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.3491,0.7413000000000001,0.3869999945163727
WA,0.11999999731779099,0.035999998450279236,-0.0823609009385109,1980,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23.465,20.072,0.3869999945163727
OH,-0.21400000154972076,-0.25999999046325684,-0.10683120042085648,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8322,0.3869999945163727
OK,0.10300000011920929,0.009999999776482582,-0.10068109631538391,1980,0,0,0,0,0,0,1,0,1,0,0,0,0,0,22.924799999999998,16.3351,0.3869999945163727
WV,0.1340000033378601,0.13600000739097595,0.010007900185883045,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7941,6.092499999999999,0.3869999945163727
MN,-0.20399999618530273,-0.10599999874830246,-0.06646420061588287,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5858,19.9208,0.3869999945163727
IL,-0.1120000034570694,-0.21699999272823334,-0.18493600189685822,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.6805,0.3869999945163727
CA,0.3499999940395355,0.38600000739097595,0.3212498128414154,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8669,0.6602,0.3869999945163727
MI,0.04899999871850014,0.05299999937415123,-0.08924839645624161,1980,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.424800000000001,5.414,0.3869999945163727
DE,-0.0860000029206276,-0.12200000137090683,-0.012667800299823284,1980,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.7021,32.217,0.3869999945163727
PA,-0.24899999797344208,-0.5,-0.15543760359287262,1980,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15.604800000000001,0.3869999945163727
KS,-0.5,-0.07000000029802322,-0.11607740074396133,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3752,19.9677,0.3869999945163727
CA,0.15800000727176666,0.20200000703334808,0.030447199940681458,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2390999999999996,1.0325,0.3869999945163727
NY,-0.5,-0.27900001406669617,0.020384499803185463,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4669,0.3869999945163727
LA,0.5,0.5,0.03977769985795021,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22.3493,0,0.3869999945163727
IN,-0.17599999904632568,-0.11699999868869781,-0.1662576049566269,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5086,18.5414,0.3869999945163727
NJ,-0.22599999606609344,-0.29100000858306885,-0.13373780250549316,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7177,3.0564,0.3869999945163727
SC,0.5,0.5,0.047362398356199265,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.9208,0,0.3869999945163727
TX,0.1850000023841858,0.10400000214576721,-0.030758000910282135,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.3622,52.388400000000004,0.3869999945163727
IL,-0.19599999487400055,-0.05999999865889549,-0.11988110095262527,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.4974,53.056799999999996,0.3869999945163727
PA,0.21799999475479126,0.12399999797344208,0.1513707935810089,1980,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15.640600000000001,3.3579999999999997,0.3869999945163727
NC,0.19900000095367432,0.18700000643730164,0.05814690142869949,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.557599999999999,1.6992,0.3869999945163727
MO,0.2280000001192093,0.17800000309944153,-0.04922090098261833,1980,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11.598099999999999,0.1921,0.3869999945163727
OK,-0.29899999499320984,-0.20999999344348907,-0.19901689887046814,1980,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.471,37.0111,0.3869999945163727
OH,-0.14900000393390656,-0.04600000008940697,-0.0777037963271141,1980,0,0,0,0,0,0,0,1,1,0,0,0,0,0,7.6212,18.2387,0.3869999945163727
CA,0.09300000220537186,0.12399999797344208,-0.12383530288934708,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.1552,0.9439,0.3869999945163727
MI,-0.19599999487400055,-0.5,-0.14831270277500153,1980,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18.549100000000003,0.3869999945163727
PA,0.07599999755620956,0.1850000023841858,-0.04795290157198906,1980,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.6302,3.7128,0.3869999945163727
FL,-0.010999999940395355,-0.057999998331069946,-0.1159650981426239,1980,0,0,0,0,0,0,0,1,1,0,0,0,0,0,17.7121,27.8664,0.3869999945163727
FL,-0.5,-0.289000004529953,-0.17718489468097687,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6963,12.8953,0.3869999945163727
VA,-0.5,-0.5,-0.061989400535821915,1980,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11.4929,0.3869999945163727
KY,-0.023000000044703484,-0.09200000017881393,0.011001099832355976,1980,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.934399999999999,29.075,0.3869999945163727
SC,0.10599999874830246,-0.017000000923871994,-0.047052301466464996,1980,0,0,0,0,0,0,1,0,1,0,0,0,0,0,17.2933,23.314500000000002,0.3869999945163727
MO,0.3190000057220459,0.2759999930858612,-0.036457501351833344,1980,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.8485,0,0.3869999945163727
AL,0.5,0.23899999260902405,0.019100699573755264,1980,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.8468,0,0.3869999945163727
MI,0.30399999022483826,0.1809999942779541,-0.00951290037482977,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7135,0,0.3869999945163727
TN,-0.2460000067949295,-0.5,-0.04863530024886131,1980,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14.603800000000001,0.3869999945163727
IL,0.15199999511241913,0.1889999955892563,-0.05626939982175827,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.198900000000002,11.3083,0.3869999945163727
GA,0.16500000655651093,0.1809999942779541,0.013585999608039856,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.6449,0.6406,0.3869999945163727
FL,0.24199999868869781,0.15399999916553497,-0.11957749724388123,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3971,3.4172,0.3869999945163727
PA,0.028999999165534973,0.18400000035762787,0.01163570024073124,1980,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11.766,0,0.3869999945163727
NY,0.5,0.5,0.3741019070148468,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.0344,0,0.3869999945163727
